statistic_yyy,according,site_id,death_total,death_m,death_f,death_age_000_m,death_age_000_f,death_age_000_thisyear_m,death_age_000_thisyear_f,death_age_000_lastyear_m,death_age_000_lastyear_f,death_age_001_m,death_age_001_f,death_age_002_m,death_age_002_f,death_age_003_m,death_age_003_f,death_age_004_m,death_age_004_f,death_age_005_m,death_age_005_f,death_age_006_m,death_age_006_f,death_age_007_m,death_age_007_f,death_age_008_m,death_age_008_f,death_age_009_m,death_age_009_f,death_age_010_m,death_age_010_f,death_age_011_m,death_age_011_f,death_age_012_m,death_age_012_f,death_age_013_m,death_age_013_f,death_age_014_m,death_age_014_f,death_age_015_m,death_age_015_f,death_age_016_m,death_age_016_f,death_age_017_m,death_age_017_f,death_age_018_m,death_age_018_f,death_age_019_m,death_age_019_f,death_age_020_m,death_age_020_f,death_age_021_m,death_age_021_f,death_age_022_m,death_age_022_f,death_age_023_m,death_age_023_f,death_age_024_m,death_age_024_f,death_age_025_m,death_age_025_f,death_age_026_m,death_age_026_f,death_age_027_m,death_age_027_f,death_age_028_m,death_age_028_f,death_age_029_m,death_age_029_f,death_age_030_m,death_age_030_f,death_age_031_m,death_age_031_f,death_age_032_m,death_age_032_f,death_age_033_m,death_age_033_f,death_age_034_m,death_age_034_f,death_age_035_m,death_age_035_f,death_age_036_m,death_age_036_f,death_age_037_m,death_age_037_f,death_age_038_m,death_age_038_f,death_age_039_m,death_age_039_f,death_age_040_m,death_age_040_f,death_age_041_m,death_age_041_f,death_age_042_m,death_age_042_f,death_age_043_m,death_age_043_f,death_age_044_m,death_age_044_f,death_age_045_m,death_age_045_f,death_age_046_m,death_age_046_f,death_age_047_m,death_age_047_f,death_age_048_m,death_age_048_f,death_age_049_m,death_age_049_f,death_age_050_m,death_age_050_f,death_age_051_m,death_age_051_f,death_age_052_m,death_age_052_f,death_age_053_m,death_age_053_f,death_age_054_m,death_age_054_f,death_age_055_m,death_age_055_f,death_age_056_m,death_age_056_f,death_age_057_m,death_age_057_f,death_age_058_m,death_age_058_f,death_age_059_m,death_age_059_f,death_age_060_m,death_age_060_f,death_age_061_m,death_age_061_f,death_age_062_m,death_age_062_f,death_age_063_m,death_age_063_f,death_age_064_m,death_age_064_f,death_age_065_m,death_age_065_f,death_age_066_m,death_age_066_f,death_age_067_m,death_age_067_f,death_age_068_m,death_age_068_f,death_age_069_m,death_age_069_f,death_age_070_m,death_age_070_f,death_age_071_m,death_age_071_f,death_age_072_m,death_age_072_f,death_age_073_m,death_age_073_f,death_age_074_m,death_age_074_f,death_age_075_m,death_age_075_f,death_age_076_m,death_age_076_f,death_age_077_m,death_age_077_f,death_age_078_m,death_age_078_f,death_age_079_m,death_age_079_f,death_age_080_m,death_age_080_f,death_age_081_m,death_age_081_f,death_age_082_m,death_age_082_f,death_age_083_m,death_age_083_f,death_age_084_m,death_age_084_f,death_age_085_m,death_age_085_f,death_age_086_m,death_age_086_f,death_age_087_m,death_age_087_f,death_age_088_m,death_age_088_f,death_age_089_m,death_age_089_f,death_age_090_m,death_age_090_f,death_age_091_m,death_age_091_f,death_age_092_m,death_age_092_f,death_age_093_m,death_age_093_f,death_age_094_m,death_age_094_f,death_age_095_m,death_age_095_f,death_age_096_m,death_age_096_f,death_age_097_m,death_age_097_f,death_age_098_m,death_age_098_f,death_age_099_m,death_age_099_f,death_age_100up_m,death_age_100up_f
107,按登記日期分,屏東縣車城鄉,144,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,2,0,3,0,3,1,5,0,0,1,0,0,3,0,1,0,1,0,1,2,2,0,0,1,1,0,3,0,4,1,1,2,2,1,2,0,4,2,0,0,0,1,3,2,0,2,3,0,3,1,1,1,3,1,3,1,2,4,1,3,2,3,2,1,4,2,1,3,4,3,0,1,4,1,1,1,1,1,1,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,1,0
107,按登記日期分,屏東縣滿州鄉,117,72,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,3,0,3,1,2,0,1,0,3,1,0,1,0,1,1,1,0,0,0,1,3,0,1,2,3,1,1,0,1,0,1,0,4,1,1,0,2,0,1,1,1,0,2,1,0,0,3,0,3,0,0,0,2,0,0,0,1,2,0,2,3,2,0,2,1,0,1,3,3,1,1,1,2,3,2,2,1,1,1,3,1,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,1,0,1
107,按登記日期分,屏東縣枋山鄉,83,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,2,2,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,4,2,0,1,1,1,0,0,1,3,0,1,2,2,0,0,5,1,1,0,2,2,3,1,0,0,1,1,2,1,1,1,2,1,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
107,按登記日期分,屏東縣三地門鄉,93,59,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,2,0,3,0,2,1,0,0,2,0,2,0,2,0,1,1,0,1,2,0,3,1,0,0,2,0,3,0,5,1,4,0,0,1,0,0,1,1,2,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,5,1,0,1,0,1,0,0,2,2,0,0,1,0,3,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,按登記日期分,屏東縣霧臺鄉,46,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,1,0,3,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,屏東縣瑪家鄉,72,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,2,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,3,1,1,2,2,2,0,0,1,1,3,1,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,屏東縣泰武鄉,51,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3,1,0,1,0,0,2,0,2,2,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,2,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,按登記日期分,屏東縣來義鄉,85,47,38,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,3,2,0,0,0,0,1,0,2,1,1,2,2,2,2,1,1,1,0,0,2,1,1,1,3,1,0,1,0,1,1,4,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,屏東縣春日鄉,57,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,1,0,0,1,0,2,1,0,0,0,3,0,1,2,1,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,屏東縣獅子鄉,70,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,2,0,1,0,3,0,1,0,2,1,0,1,0,0,0,1,2,0,2,0,2,0,1,1,0,0,2,0,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,2,1,3,0,0,0,2,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,屏東縣牡丹鄉,73,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,2,0,0,0,3,1,1,0,0,1,0,1,2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,1,1,0,1,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,1,1,1,2,1,2,1,0,1,1,0,1,0,2,0,1,2,2,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣臺東市,873,551,322,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,1,0,1,0,0,2,0,4,1,3,0,0,1,1,1,1,1,0,0,2,1,4,0,1,1,8,1,5,0,6,0,4,3,11,4,7,0,5,2,4,4,6,2,7,0,8,1,16,5,6,7,10,5,5,3,8,1,6,3,15,4,12,6,12,4,10,5,20,3,10,7,9,1,15,4,10,2,8,10,5,5,6,4,9,7,8,5,16,10,13,3,6,9,11,14,8,18,8,14,14,10,14,8,14,12,6,13,8,11,20,12,15,8,16,10,8,8,15,7,19,5,11,3,6,6,6,4,5,2,4,2,1,4,3,1,4,3
107,按登記日期分,臺東縣成功鎮,181,97,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,3,1,1,0,2,1,1,0,1,1,2,0,1,1,2,1,2,3,1,0,2,0,0,3,3,3,2,0,1,1,3,0,4,1,2,1,2,1,3,0,0,2,2,0,2,0,4,1,2,1,3,1,4,5,2,1,1,3,2,5,2,2,2,3,3,8,1,6,1,4,3,4,2,4,0,1,2,1,2,3,2,2,1,1,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1
107,按登記日期分,臺東縣關山鎮,91,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,2,2,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,2,3,0,1,1,1,2,0,3,2,3,1,1,2,1,1,4,1,2,2,2,1,2,0,3,4,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
107,按登記日期分,臺東縣卑南鄉,209,132,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,2,1,1,0,3,0,4,1,2,0,1,0,1,1,2,0,1,1,0,1,1,1,2,0,1,0,1,1,1,1,2,3,3,1,3,0,6,0,7,2,5,1,3,1,3,3,1,4,3,1,1,1,3,1,1,1,1,4,4,3,2,1,3,5,1,1,6,1,0,1,3,2,3,3,1,4,2,4,0,2,6,3,3,3,3,1,2,0,1,1,1,1,2,1,3,1,3,1,4,0,1,0,0,1,3,1
107,按登記日期分,臺東縣大武鄉,95,62,33,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,1,0,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,1,2,1,3,0,1,0,1,1,2,0,1,0,0,2,2,1,2,0,0,0,2,1,5,0,1,0,1,0,1,0,2,0,0,1,2,0,0,0,0,0,1,0,1,2,1,1,3,0,0,0,0,1,1,1,2,1,2,3,0,2,1,1,2,1,1,1,1,0,1,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣太麻里鄉,131,86,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3,0,0,0,1,0,4,2,1,0,1,0,0,0,1,1,1,0,1,0,1,0,2,0,3,0,1,1,1,2,3,0,2,0,6,1,2,1,1,0,1,2,0,1,2,0,3,2,1,0,1,0,2,0,0,0,3,0,3,1,2,1,1,2,3,0,2,1,2,0,0,1,1,2,1,0,3,3,2,0,4,1,1,6,0,0,3,3,0,2,0,0,0,2,1,1,1,0,0,0,0,2,1,0,0,0,0,0
107,按登記日期分,臺東縣東河鄉,137,81,56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,1,1,1,1,2,1,4,1,4,0,1,2,0,0,1,0,1,1,1,0,1,0,2,0,2,0,0,0,3,0,0,0,0,0,2,0,1,1,1,1,2,0,1,0,1,1,0,1,0,2,2,0,1,0,2,3,1,4,2,4,2,1,2,0,3,3,4,2,1,2,1,2,3,4,2,3,2,1,4,1,1,2,3,0,1,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣長濱鄉,145,90,55,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,3,0,2,0,3,0,2,0,1,1,1,0,1,1,2,0,2,1,1,3,0,0,2,0,1,1,0,0,1,1,1,2,2,1,0,0,2,0,0,3,4,0,2,0,4,1,0,2,5,3,0,2,3,0,2,1,2,3,2,2,3,1,2,3,1,1,3,2,1,1,1,2,2,2,3,2,2,3,1,1,0,1,0,2,0,3,1,0,0,1,1,0,0,0,0,0
107,按登記日期分,臺東縣鹿野鄉,107,55,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,1,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,2,1,1,0,1,0,0,0,0,2,0,3,4,0,1,1,1,1,1,1,2,0,3,1,0,0,0,1,1,1,1,1,0,0,3,1,2,2,0,1,1,2,1,0,2,0,2,1,1,3,0,3,1,3,2,1,3,5,1,3,0,3,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,2
107,按登記日期分,臺東縣池上鄉,95,61,34,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,2,0,1,0,4,1,0,1,1,0,2,2,1,2,1,0,0,0,1,1,1,2,2,1,2,0,2,1,1,2,1,1,0,2,1,1,2,1,1,2,1,2,2,0,2,0,1,2,2,1,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2
107,按登記日期分,臺東縣綠島鄉,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣延平鄉,38,25,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣海端鄉,54,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,3,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,按登記日期分,臺東縣達仁鄉,51,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣金峰鄉,42,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,臺東縣蘭嶼鄉,32,15,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,按登記日期分,花蓮縣花蓮市,816,503,313,5,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,1,0,2,0,1,1,0,0,1,1,0,0,0,2,1,3,1,1,1,2,1,3,1,5,0,3,1,2,1,4,1,5,2,2,1,3,1,1,2,3,2,4,4,5,3,3,2,6,3,10,2,7,5,12,3,7,6,10,3,9,4,9,7,11,5,7,6,11,11,18,5,6,6,10,4,9,4,5,5,7,5,13,7,12,4,9,9,9,7,5,8,5,8,11,11,8,10,15,9,14,8,13,7,11,8,12,13,8,10,16,10,18,5,12,9,16,10,17,5,17,6,15,2,7,5,4,3,5,5,5,1,1,7,1,1,3,4
